Taxonomy,Species.name,Genus.name,Family.name,Order.name
BirdLife,Clibanornis rufipectus,Clibanornis,Furnariidae,Passeriformes
BirdLife,Climacteris affinis,Climacteris,Climacteridae,Passeriformes
BirdLife,Climacteris erythrops,Climacteris,Climacteridae,Passeriformes
BirdLife,Climacteris melanurus,Climacteris,Climacteridae,Passeriformes
BirdLife,Climacteris picumnus,Climacteris,Climacteridae,Passeriformes
BirdLife,Climacteris rufus,Climacteris,Climacteridae,Passeriformes
BirdLife,Clytoceyx rex,Clytoceyx,Alcedinidae,Coraciiformes
BirdLife,Clytoctantes alixii,Clytoctantes,Thamnophilidae,Passeriformes
BirdLife,Clytoctantes atrogularis,Clytoctantes,Thamnophilidae,Passeriformes
BirdLife,Clytolaema rubricauda,Clytolaema,Trochilidae,Caprimulgiformes
BirdLife,Clytomyias insignis,Clytomyias,Maluridae,Passeriformes
BirdLife,Clytorhynchus hamlini,Clytorhynchus,Monarchidae,Passeriformes
BirdLife,Clytorhynchus nigrogularis,Clytorhynchus,Monarchidae,Passeriformes
BirdLife,Clytorhynchus pachycephaloides,Clytorhynchus,Monarchidae,Passeriformes
BirdLife,Clytorhynchus sanctaecrucis,Clytorhynchus,Monarchidae,Passeriformes
BirdLife,Clytorhynchus vitiensis,Clytorhynchus,Monarchidae,Passeriformes
BirdLife,Clytospiza monteiri,Clytospiza,Estrildidae,Passeriformes
BirdLife,Cnemarchus erythropygius,Cnemarchus,Tyrannidae,Passeriformes
BirdLife,Cnemathraupis aureodorsalis,Cnemathraupis,Thraupidae,Passeriformes
BirdLife,Cnemathraupis eximia,Cnemathraupis,Thraupidae,Passeriformes
BirdLife,Cnemophilus loriae,Cnemophilus,Cnemophilidae,Passeriformes
BirdLife,Cnemophilus macgregorii,Cnemophilus,Cnemophilidae,Passeriformes
BirdLife,Cnemophilus sanguineus,Cnemophilus,Cnemophilidae,Passeriformes
BirdLife,Cnemoscopus chrysogaster,Cnemoscopus,Thraupidae,Passeriformes
BirdLife,Cnemoscopus rubrirostris,Cnemoscopus,Thraupidae,Passeriformes
BirdLife,Cnemotriccus fuscatus,Cnemotriccus,Tyrannidae,Passeriformes
BirdLife,Cnipodectes subbrunneus,Cnipodectes,Tyrannidae,Passeriformes
BirdLife,Cnipodectes superrufus,Cnipodectes,Tyrannidae,Passeriformes
BirdLife,Coccopygia bocagei,Coccopygia,Estrildidae,Passeriformes
BirdLife,Coccopygia melanotis,Coccopygia,Estrildidae,Passeriformes
BirdLife,Coccopygia quartinia,Coccopygia,Estrildidae,Passeriformes
BirdLife,Coccothraustes coccothraustes,Coccothraustes,Fringillidae,Passeriformes
BirdLife,Coccycua cinerea,Coccycua,Cuculidae,Cuculiformes
BirdLife,Coccycua minuta,Coccycua,Cuculidae,Cuculiformes
BirdLife,Coccycua pumila,Coccycua,Cuculidae,Cuculiformes
BirdLife,Coccyzus americanus,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus bahamensis,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus erythropthalmus,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus euleri,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus ferrugineus,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus lansbergi,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus longirostris,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus melacoryphus,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus merlini,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus minor,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus pluvialis,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus rufigularis,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus vetula,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Coccyzus vieilloti,Coccyzus,Cuculidae,Cuculiformes
BirdLife,Cochlearius cochlearius,Cochlearius,Ardeidae,Pelecaniformes
BirdLife,Cochoa azurea,Cochoa,Turdidae,Passeriformes
BirdLife,Cochoa beccarii,Cochoa,Turdidae,Passeriformes
BirdLife,Cochoa purpurea,Cochoa,Turdidae,Passeriformes
BirdLife,Cochoa viridis,Cochoa,Turdidae,Passeriformes
BirdLife,Coeligena albicaudata,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena bonapartei,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena coeligena,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena conradii,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena consita,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena dichroura,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena eisenmanni,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena eos,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena helianthea,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena inca,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena iris,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena lutetiae,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena orina,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena osculans,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena phalerata,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena prunellei,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena torquata,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena violifer,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coeligena wilsoni,Coeligena,Trochilidae,Caprimulgiformes
BirdLife,Coenocorypha aucklandica,Coenocorypha,Scolopacidae,Charadriiformes
BirdLife,Coenocorypha huegeli,Coenocorypha,Scolopacidae,Charadriiformes
BirdLife,Coenocorypha pusilla,Coenocorypha,Scolopacidae,Charadriiformes
BirdLife,Coereba flaveola,Coereba,Thraupidae,Passeriformes
BirdLife,Colaptes aeruginosus,Colaptes,Picidae,Piciformes
BirdLife,Colaptes atriceps,Colaptes,Picidae,Piciformes
BirdLife,Colaptes atricollis,Colaptes,Picidae,Piciformes
BirdLife,Colaptes auratus,Colaptes,Picidae,Piciformes
BirdLife,Colaptes auricularis,Colaptes,Picidae,Piciformes
BirdLife,Colaptes cafer,Colaptes,Picidae,Piciformes
BirdLife,Colaptes campestris,Colaptes,Picidae,Piciformes
BirdLife,Colaptes campestroides,Colaptes,Picidae,Piciformes
BirdLife,Colaptes chrysoides,Colaptes,Picidae,Piciformes
BirdLife,Colaptes cinereicapillus,Colaptes,Picidae,Piciformes
BirdLife,Colaptes fernandinae,Colaptes,Picidae,Piciformes
BirdLife,Colaptes melanochloros,Colaptes,Picidae,Piciformes
BirdLife,Colaptes melanolaimus,Colaptes,Picidae,Piciformes
BirdLife,Colaptes mexicanoides,Colaptes,Picidae,Piciformes
BirdLife,Colaptes pitius,Colaptes,Picidae,Piciformes
BirdLife,Colaptes punctigula,Colaptes,Picidae,Piciformes
BirdLife,Colaptes rivolii,Colaptes,Picidae,Piciformes
BirdLife,Colaptes rubiginosus,Colaptes,Picidae,Piciformes
BirdLife,Colaptes rupicola,Colaptes,Picidae,Piciformes
BirdLife,Colibri coruscans,Colibri,Trochilidae,Caprimulgiformes
BirdLife,Colibri delphinae,Colibri,Trochilidae,Caprimulgiformes
BirdLife,Colibri serrirostris,Colibri,Trochilidae,Caprimulgiformes
BirdLife,Colibri thalassinus,Colibri,Trochilidae,Caprimulgiformes
BirdLife,Colinus cristatus,Colinus,Odontophoridae,Galliformes
BirdLife,Colinus leucopogon,Colinus,Odontophoridae,Galliformes
BirdLife,Colinus nigrogularis,Colinus,Odontophoridae,Galliformes
BirdLife,Colinus virginianus,Colinus,Odontophoridae,Galliformes
BirdLife,Colius castanotus,Colius,Coliidae,Coliiformes
BirdLife,Colius colius,Colius,Coliidae,Coliiformes
BirdLife,Colius leucocephalus,Colius,Coliidae,Coliiformes
BirdLife,Colius striatus,Colius,Coliidae,Coliiformes
BirdLife,Collocalia esculenta,Collocalia,Apodidae,Caprimulgiformes
BirdLife,Collocalia linchi,Collocalia,Apodidae,Caprimulgiformes
BirdLife,Collocalia troglodytes,Collocalia,Apodidae,Caprimulgiformes
BirdLife,Colluricincla boweri,Colluricincla,Pachycephalidae,Passeriformes
BirdLife,Colluricincla harmonica,Colluricincla,Pachycephalidae,Passeriformes
BirdLife,Colluricincla megarhyncha,Colluricincla,Pachycephalidae,Passeriformes
BirdLife,Colluricincla tenebrosa,Colluricincla,Pachycephalidae,Passeriformes
BirdLife,Colluricincla woodwardi,Colluricincla,Pachycephalidae,Passeriformes
BirdLife,Colonia colonus,Colonia,Tyrannidae,Passeriformes
BirdLife,Colorhamphus parvirostris,Colorhamphus,Tyrannidae,Passeriformes
BirdLife,Columba albinucha,Columba,Columbidae,Columbiformes
BirdLife,Columba albitorques,Columba,Columbidae,Columbiformes
BirdLife,Columba argentina,Columba,Columbidae,Columbiformes
BirdLife,Columba arquatrix,Columba,Columbidae,Columbiformes
BirdLife,Columba bollii,Columba,Columbidae,Columbiformes
BirdLife,Columba delegorguei,Columba,Columbidae,Columbiformes
BirdLife,Columba elphinstonii,Columba,Columbidae,Columbiformes
BirdLife,Columba eversmanni,Columba,Columbidae,Columbiformes
BirdLife,Columba guinea,Columba,Columbidae,Columbiformes
BirdLife,Columba hodgsonii,Columba,Columbidae,Columbiformes
BirdLife,Columba iriditorques,Columba,Columbidae,Columbiformes
BirdLife,Columba janthina,Columba,Columbidae,Columbiformes
BirdLife,Columba junoniae,Columba,Columbidae,Columbiformes
BirdLife,Columba leucomela,Columba,Columbidae,Columbiformes
BirdLife,Columba leuconota,Columba,Columbidae,Columbiformes
BirdLife,Columba livia,Columba,Columbidae,Columbiformes
BirdLife,Columba malherbii,Columba,Columbidae,Columbiformes
BirdLife,Columba oenas,Columba,Columbidae,Columbiformes
BirdLife,Columba oliviae,Columba,Columbidae,Columbiformes
BirdLife,Columba pallidiceps,Columba,Columbidae,Columbiformes
BirdLife,Columba palumboides,Columba,Columbidae,Columbiformes
BirdLife,Columba palumbus,Columba,Columbidae,Columbiformes
BirdLife,Columba pollenii,Columba,Columbidae,Columbiformes
BirdLife,Columba pulchricollis,Columba,Columbidae,Columbiformes
BirdLife,Columba punicea,Columba,Columbidae,Columbiformes
BirdLife,Columba rupestris,Columba,Columbidae,Columbiformes
BirdLife,Columba sjostedti,Columba,Columbidae,Columbiformes
BirdLife,Columba thomensis,Columba,Columbidae,Columbiformes
BirdLife,Columba torringtoniae,Columba,Columbidae,Columbiformes
BirdLife,Columba trocaz,Columba,Columbidae,Columbiformes
BirdLife,Columba unicincta,Columba,Columbidae,Columbiformes
BirdLife,Columba vitiensis,Columba,Columbidae,Columbiformes
BirdLife,Columbina buckleyi,Columbina,Columbidae,Columbiformes
BirdLife,Columbina cruziana,Columbina,Columbidae,Columbiformes
BirdLife,Columbina cyanopis,Columbina,Columbidae,Columbiformes
BirdLife,Columbina inca,Columbina,Columbidae,Columbiformes
BirdLife,Columbina minuta,Columbina,Columbidae,Columbiformes
BirdLife,Columbina passerina,Columbina,Columbidae,Columbiformes
BirdLife,Columbina picui,Columbina,Columbidae,Columbiformes
BirdLife,Columbina squammata,Columbina,Columbidae,Columbiformes
BirdLife,Columbina talpacoti,Columbina,Columbidae,Columbiformes
BirdLife,Compsothraupis loricata,Compsothraupis,Thraupidae,Passeriformes
BirdLife,Conioptilon mcilhennyi,Conioptilon,Cotingidae,Passeriformes
BirdLife,Conirostrum albifrons,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum bicolor,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum binghami,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum cinereum,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum ferrugineiventre,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum fraseri,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum leucogenys,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum margaritae,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum rufum,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum sitticolor,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum speciosum,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conirostrum tamarugense,Conirostrum,Thraupidae,Passeriformes
BirdLife,Conopias albovittatus,Conopias,Tyrannidae,Passeriformes
BirdLife,Conopias cinchoneti,Conopias,Tyrannidae,Passeriformes
BirdLife,Conopias parvus,Conopias,Tyrannidae,Passeriformes
BirdLife,Conopias trivirgatus,Conopias,Tyrannidae,Passeriformes
BirdLife,Conopophaga ardesiaca,Conopophaga,Conopophagidae,Passeriformes
BirdLife,Conopophaga aurita,Conopophaga,Conopophagidae,Passeriformes
BirdLife,Conopophaga castaneiceps,Conopophaga,Conopophagidae,Passeriformes
BirdLife,Conopophaga cearae,Conopophaga,Conopophagidae,Passeriformes
BirdLife,Conopophaga lineata,Conopophaga,Conopophagidae,Passeriformes
BirdLife,Conopophaga melanogaster,Conopophaga,Conopophagidae,Passeriformes
BirdLife,Conopophaga melanops,Conopophaga,Conopophagidae,Passeriformes
BirdLife,Conopophaga peruviana,Conopophaga,Conopophagidae,Passeriformes
BirdLife,Conopophaga roberti,Conopophaga,Conopophagidae,Passeriformes
BirdLife,Conopophaga snethlageae,Conopophaga,Conopophagidae,Passeriformes
BirdLife,Conopophila albogularis,Conopophila,Meliphagidae,Passeriformes
BirdLife,Conopophila rufogularis,Conopophila,Meliphagidae,Passeriformes
BirdLife,Conopophila whitei,Conopophila,Meliphagidae,Passeriformes
BirdLife,Conostoma aemodium,Conostoma,Sylviidae,Passeriformes
BirdLife,Conothraupis mesoleuca,Conothraupis,Thraupidae,Passeriformes
BirdLife,Conothraupis speculigera,Conothraupis,Thraupidae,Passeriformes
BirdLife,Contopus albogularis,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus bogotensis,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus caribaeus,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus cinereus,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus cooperi,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus fumigatus,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus hispaniolensis,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus latirostris,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus lugubris,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus nigrescens,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus ochraceus,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus pallidus,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus pertinax,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus punensis,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus sordidulus,Contopus,Tyrannidae,Passeriformes
BirdLife,Contopus virens,Contopus,Tyrannidae,Passeriformes
BirdLife,Copsychus albospecularis,Copsychus,Muscicapidae,Passeriformes
BirdLife,Copsychus mindanensis,Copsychus,Muscicapidae,Passeriformes
BirdLife,Copsychus pica,Copsychus,Muscicapidae,Passeriformes
BirdLife,Copsychus saularis,Copsychus,Muscicapidae,Passeriformes
BirdLife,Copsychus sechellarum,Copsychus,Muscicapidae,Passeriformes
BirdLife,Coracias abyssinicus,Coracias,Coraciidae,Coraciiformes
BirdLife,Coracias affinis,Coracias,Coraciidae,Coraciiformes
BirdLife,Coracias benghalensis,Coracias,Coraciidae,Coraciiformes
BirdLife,Coracias caudatus,Coracias,Coraciidae,Coraciiformes
BirdLife,Coracias cyanogaster,Coracias,Coraciidae,Coraciiformes
BirdLife,Coracias garrulus,Coracias,Coraciidae,Coraciiformes
BirdLife,Coracias naevius,Coracias,Coraciidae,Coraciiformes
BirdLife,Coracias spatulatus,Coracias,Coraciidae,Coraciiformes
BirdLife,Coracias temminckii,Coracias,Coraciidae,Coraciiformes
BirdLife,Coracina atriceps,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina bicolor,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina boyeri,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina caeruleogrisea,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina caledonica,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina dobsoni,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina fortis,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina javensis,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina larvata,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina leucopygia,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina lineata,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina longicauda,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina macei,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina maxima,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina novaehollandiae,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina panayensis,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina papuensis,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina personata,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina schistacea,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina striata,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina temminckii,Coracina,Campephagidae,Passeriformes
BirdLife,Coracina welchmani,Coracina,Campephagidae,Passeriformes
BirdLife,Coracopsis barklyi,Coracopsis,Psittacidae,Psittaciformes
BirdLife,Coracopsis nigra,Coracopsis,Psittacidae,Psittaciformes
BirdLife,Coracopsis sibilans,Coracopsis,Psittacidae,Psittaciformes
BirdLife,Coracopsis vasa,Coracopsis,Psittacidae,Psittaciformes
BirdLife,Coracornis raveni,Coracornis,Pachycephalidae,Passeriformes
BirdLife,Coracornis sanghirensis,Coracornis,Pachycephalidae,Passeriformes
BirdLife,Coragyps atratus,Coragyps,Cathartidae,Cathartiformes
BirdLife,Corapipo gutturalis,Corapipo,Pipridae,Passeriformes
BirdLife,Corapipo leucorrhoa,Corapipo,Pipridae,Passeriformes
BirdLife,Corcorax melanorhamphos,Corcorax,Corcoracidae,Passeriformes
BirdLife,Cormobates leucophaea,Cormobates,Climacteridae,Passeriformes
BirdLife,Cormobates placens,Cormobates,Climacteridae,Passeriformes
BirdLife,Corvinella corvina,Corvinella,Laniidae,Passeriformes
BirdLife,Corvus albicollis,Corvus,Corvidae,Passeriformes
BirdLife,Corvus albus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus bennetti,Corvus,Corvidae,Passeriformes
BirdLife,Corvus brachyrhynchos,Corvus,Corvidae,Passeriformes
BirdLife,Corvus capensis,Corvus,Corvidae,Passeriformes
BirdLife,Corvus caurinus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus corax,Corvus,Corvidae,Passeriformes
BirdLife,Corvus corone,Corvus,Corvidae,Passeriformes
BirdLife,Corvus coronoides,Corvus,Corvidae,Passeriformes
BirdLife,Corvus crassirostris,Corvus,Corvidae,Passeriformes
BirdLife,Corvus cryptoleucus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus dauuricus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus edithae,Corvus,Corvidae,Passeriformes
BirdLife,Corvus enca,Corvus,Corvidae,Passeriformes
BirdLife,Corvus florensis,Corvus,Corvidae,Passeriformes
BirdLife,Corvus frugilegus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus fuscicapillus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus hawaiiensis,Corvus,Corvidae,Passeriformes
BirdLife,Corvus imparatus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus insularis,Corvus,Corvidae,Passeriformes
BirdLife,Corvus jamaicensis,Corvus,Corvidae,Passeriformes
BirdLife,Corvus kubaryi,Corvus,Corvidae,Passeriformes
BirdLife,Corvus leucognaphalus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus macrorhynchos,Corvus,Corvidae,Passeriformes
BirdLife,Corvus meeki,Corvus,Corvidae,Passeriformes
BirdLife,Corvus mellori,Corvus,Corvidae,Passeriformes
BirdLife,Corvus monedula,Corvus,Corvidae,Passeriformes
BirdLife,Corvus moneduloides,Corvus,Corvidae,Passeriformes
BirdLife,Corvus nasicus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus orru,Corvus,Corvidae,Passeriformes
BirdLife,Corvus ossifragus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus palmarum,Corvus,Corvidae,Passeriformes
BirdLife,Corvus pectoralis,Corvus,Corvidae,Passeriformes
BirdLife,Corvus rhipidurus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus ruficollis,Corvus,Corvidae,Passeriformes
BirdLife,Corvus sinaloae,Corvus,Corvidae,Passeriformes
BirdLife,Corvus splendens,Corvus,Corvidae,Passeriformes
BirdLife,Corvus tasmanicus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus tristis,Corvus,Corvidae,Passeriformes
BirdLife,Corvus typicus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus unicolor,Corvus,Corvidae,Passeriformes
BirdLife,Corvus validus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus violaceus,Corvus,Corvidae,Passeriformes
BirdLife,Corvus woodfordi,Corvus,Corvidae,Passeriformes
BirdLife,Corydon sumatranus,Corydon,Eurylaimidae,Passeriformes
BirdLife,Corydospiza alaudina,Corydospiza,Thraupidae,Passeriformes
BirdLife,Corydospiza carbonaria,Corydospiza,Thraupidae,Passeriformes
BirdLife,Coryphaspiza melanotis,Coryphaspiza,Thraupidae,Passeriformes
BirdLife,Coryphistera alaudina,Coryphistera,Furnariidae,Passeriformes
BirdLife,Coryphospingus cucullatus,Coryphospingus,Thraupidae,Passeriformes
BirdLife,Coryphospingus pileatus,Coryphospingus,Thraupidae,Passeriformes
BirdLife,Corythaeola cristata,Corythaeola,Musophagidae,Musophagiformes
BirdLife,Corythaixoides concolor,Corythaixoides,Musophagidae,Musophagiformes
BirdLife,Corythaixoides leopoldi,Corythaixoides,Musophagidae,Musophagiformes
BirdLife,Corythaixoides personatus,Corythaixoides,Musophagidae,Musophagiformes
BirdLife,Corythopis delalandi,Corythopis,Tyrannidae,Passeriformes
BirdLife,Corythopis torquatus,Corythopis,Tyrannidae,Passeriformes
BirdLife,Corythornis cristatus,Corythornis,Alcedinidae,Coraciiformes
BirdLife,Corythornis leucogaster,Corythornis,Alcedinidae,Coraciiformes
BirdLife,Corythornis madagascariensis,Corythornis,Alcedinidae,Coraciiformes
BirdLife,Corythornis nais,Corythornis,Alcedinidae,Coraciiformes
BirdLife,Corythornis thomensis,Corythornis,Alcedinidae,Coraciiformes
BirdLife,Corythornis vintsioides,Corythornis,Alcedinidae,Coraciiformes
BirdLife,Coscoroba coscoroba,Coscoroba,Anatidae,Anseriformes
BirdLife,Cossypha albicapillus,Cossypha,Muscicapidae,Passeriformes
BirdLife,Cossypha cyanocampter,Cossypha,Muscicapidae,Passeriformes
BirdLife,Cossypha dichroa,Cossypha,Muscicapidae,Passeriformes
BirdLife,Cossypha heinrichi,Cossypha,Muscicapidae,Passeriformes
BirdLife,Cossypha heuglini,Cossypha,Muscicapidae,Passeriformes
BirdLife,Cossypha natalensis,Cossypha,Muscicapidae,Passeriformes
BirdLife,Cossypha niveicapilla,Cossypha,Muscicapidae,Passeriformes
BirdLife,Cossypha semirufa,Cossypha,Muscicapidae,Passeriformes
BirdLife,Cossyphicula roberti,Cossyphicula,Muscicapidae,Passeriformes
BirdLife,Cotinga amabilis,Cotinga,Cotingidae,Passeriformes
BirdLife,Cotinga cayana,Cotinga,Cotingidae,Passeriformes
BirdLife,Cotinga cotinga,Cotinga,Cotingidae,Passeriformes
BirdLife,Cotinga maculata,Cotinga,Cotingidae,Passeriformes
BirdLife,Cotinga maynana,Cotinga,Cotingidae,Passeriformes
BirdLife,Cotinga nattererii,Cotinga,Cotingidae,Passeriformes
BirdLife,Cotinga ridgwayi,Cotinga,Cotingidae,Passeriformes
BirdLife,Coturnicops exquisitus,Coturnicops,Rallidae,Gruiformes
BirdLife,Coturnicops notatus,Coturnicops,Rallidae,Gruiformes
BirdLife,Coturnicops noveboracensis,Coturnicops,Rallidae,Gruiformes
BirdLife,Coturnix coromandelica,Coturnix,Phasianidae,Galliformes
BirdLife,Coturnix coturnix,Coturnix,Phasianidae,Galliformes
BirdLife,Coturnix delegorguei,Coturnix,Phasianidae,Galliformes
BirdLife,Coturnix japonica,Coturnix,Phasianidae,Galliformes
BirdLife,Coturnix pectoralis,Coturnix,Phasianidae,Galliformes
BirdLife,Coua caerulea,Coua,Cuculidae,Cuculiformes
BirdLife,Coua coquereli,Coua,Cuculidae,Cuculiformes
BirdLife,Coua cristata,Coua,Cuculidae,Cuculiformes
BirdLife,Coua cursor,Coua,Cuculidae,Cuculiformes
BirdLife,Coua gigas,Coua,Cuculidae,Cuculiformes
BirdLife,Coua olivaceiceps,Coua,Cuculidae,Cuculiformes
BirdLife,Coua pyropyga,Coua,Cuculidae,Cuculiformes
BirdLife,Coua reynaudii,Coua,Cuculidae,Cuculiformes
BirdLife,Coua ruficeps,Coua,Cuculidae,Cuculiformes
BirdLife,Coua serriana,Coua,Cuculidae,Cuculiformes
BirdLife,Coua verreauxi,Coua,Cuculidae,Cuculiformes
BirdLife,Cracticus argenteus,Cracticus,Artamidae,Passeriformes
BirdLife,Cracticus cassicus,Cracticus,Artamidae,Passeriformes
BirdLife,Cracticus louisiadensis,Cracticus,Artamidae,Passeriformes
BirdLife,Cracticus mentalis,Cracticus,Artamidae,Passeriformes
BirdLife,Cracticus nigrogularis,Cracticus,Artamidae,Passeriformes
BirdLife,Cracticus torquatus,Cracticus,Artamidae,Passeriformes
BirdLife,Cranioleuca albicapilla,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca albiceps,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca antisiensis,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca baroni,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca berlepschi,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca curtata,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca demissa,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca dissita,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca erythrops,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca hellmayri,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca henricae,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca marcapatae,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca muelleri,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca obsoleta,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca pallida,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca pyrrhophia,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca semicinerea,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca subcristata,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca sulphurifera,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca vulpecula,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca vulpina,Cranioleuca,Furnariidae,Passeriformes
BirdLife,Cranioleuca weskei,Cranioleuca,Furnariidae,Passeriformes
